"region","Total Confirmed","Total Recovered","Total Deaths","Total Active","New Confirmed","New Recovered","New Deaths","New Active"
"US_Michigan_Charlevoix",11,0,1,10,0,0,1,-1
"US_Michigan_Cheboygan",12,0,1,11,2,0,0,2
"US_Michigan_Chippewa",0,0,0,0,0,0,0,0
"US_Michigan_Clare",4,0,1,3,0,0,0,0
"US_Michigan_Clinton",93,0,4,89,2,0,1,1
"US_Michigan_Crawford",12,0,1,11,0,0,0,0
"US_Michigan_Delta",9,0,1,8,0,0,0,0
"US_Michigan_Dickinson",3,0,2,1,0,0,0,0
"US_Michigan_Eaton",74,0,5,69,0,0,1,-1
"US_Michigan_Emmet",21,0,2,19,0,0,0,0
"US_Michigan_Genesee",988,0,77,911,33,0,9,24
"US_Michigan_Gladwin",4,0,0,4,0,0,0,0
"US_Michigan_Gogebic",4,0,1,3,0,0,0,0
"US_Michigan_Grand Traverse",17,0,3,14,0,0,0,0
"US_Michigan_Gratiot",7,0,0,7,0,0,0,0
"US_Michigan_Hillsdale",77,0,7,70,2,0,1,1
"US_Michigan_Houghton",1,0,0,1,0,0,0,0
"US_Michigan_Huron",6,0,0,6,0,0,0,0
"US_Michigan_Ingham",254,0,4,250,4,0,1,3
"US_Michigan_Ionia",15,0,2,13,1,0,0,1
"US_Michigan_Iosco",4,0,1,3,0,0,0,0
"US_Michigan_Isabella",41,0,4,37,2,0,1,1
"US_Michigan_Jackson",172,0,6,166,1,0,2,-1
"US_Michigan_Kalamazoo",91,0,7,84,7,0,0,7
"US_Michigan_Kalkaska",14,0,2,12,1,0,0,1
"US_Michigan_Kent",311,0,13,298,24,0,0,24
"US_Michigan_Lake",2,0,0,2,1,0,0,1
"US_Michigan_Lapeer",106,0,6,100,5,0,0,5
"US_Michigan_Leelanau",4,0,0,4,0,0,0,0
"US_Michigan_Lenawee",50,0,0,50,3,0,0,3
"US_Michigan_Livingston",225,0,5,220,16,0,1,15
"US_Michigan_Luce",1,0,0,1,0,0,0,0
"US_Michigan_Mackinac",4,0,0,4,0,0,0,0
"US_Michigan_Macomb",3418,0,240,3178,164,0,23,141
"US_Michigan_Manistee",10,0,0,10,0,0,0,0
"US_Michigan_Marquette",24,0,4,20,2,0,0,2
"US_Michigan_Mason",2,0,0,2,0,0,0,0
"US_Michigan_Mecosta",11,0,1,10,0,0,0,0
"US_Michigan_Menominee",1,0,0,1,0,0,0,0
"US_Michigan_Midland",33,0,1,32,2,0,0,2
"US_Michigan_Missaukee",1,0,1,0,0,0,0,0
"US_Michigan_Monroe",190,0,7,183,7,0,1,6
"US_Michigan_Montcalm",22,0,1,21,0,0,0,0
"US_Michigan_Muskegon",68,0,4,64,9,0,0,9
"US_Michigan_Newaygo",6,0,0,6,0,0,0,0
"US_Michigan_Oakland",5073,0,347,4726,158,0,18,140
"US_Michigan_Oceana",3,0,1,2,0,0,0,0
"US_Michigan_Ogemaw",4,0,0,4,0,0,0,0
"US_Michigan_Ontonagon",0,0,0,0,0,0,0,0
"US_Michigan_Osceola",5,0,0,5,1,0,0,1
"US_Michigan_Oscoda",4,0,0,4,0,0,0,0
"US_Michigan_Otsego",34,0,2,32,1,0,0,1
"US_Michigan_Ottawa",69,0,2,67,3,0,0,3
"US_Michigan_Out of MI",148,0,1,147,4,0,0,4
"US_Michigan_Presque Isle",2,0,0,2,0,0,0,0
"US_Michigan_Roscommon",9,0,0,9,0,0,0,0
"US_Michigan_Saginaw",293,0,13,280,19,0,4,15
"US_Michigan_Sanilac",23,0,2,21,0,0,0,0
"US_Michigan_Schoolcraft",3,0,0,3,1,0,0,1
"US_Michigan_Shiawassee",53,0,1,52,-1,0,0,-1
"US_Michigan_St. Clair",206,0,7,199,7,0,1,6
"US_Michigan_St. Joseph",21,0,1,20,0,0,1,-1
"US_Michigan_Tuscola",45,0,7,38,0,0,0,0
"US_Michigan_Unassigned",78,0,4,74,-8,0,-8,0
"US_Michigan_Van Buren",21,0,1,20,0,0,0,0
"US_Michigan_Washtenaw",736,0,18,718,20,0,0,20
"US_Michigan_Wayne",11648,0,760,10888,484,0,56,428
"US_Michigan_Wexford",7,0,1,6,0,0,0,0
"US_Minnesota_Anoka",68,0,0,68,0,0,0,0
"US_Minnesota_Becker",2,0,0,2,0,0,0,0
"US_Minnesota_Beltrami",5,0,0,5,0,0,0,0
"US_Minnesota_Benton",1,0,0,1,0,0,0,0
"US_Minnesota_Big Stone",1,0,0,1,0,0,0,0
"US_Minnesota_Blue Earth",22,0,0,22,0,0,0,0
"US_Minnesota_Brown",7,0,1,6,0,0,0,0
"US_Minnesota_Carlton",25,0,0,25,0,0,0,0
"US_Minnesota_Carver",13,0,0,13,0,0,0,0
"US_Minnesota_Cass",4,0,0,4,0,0,0,0
"US_Minnesota_Chisago",7,0,1,6,0,0,0,0
"US_Minnesota_Clay",40,0,0,40,0,0,0,0
"US_Minnesota_Clearwater",2,0,0,2,0,0,0,0
"US_Minnesota_Cottonwood",6,0,0,6,0,0,0,0
"US_Minnesota_Crow Wing",16,0,0,16,0,0,0,0
"US_Minnesota_Dakota",95,0,4,91,0,0,0,0
"US_Minnesota_Dodge",16,0,0,16,0,0,0,0
"US_Minnesota_Douglas",1,0,0,1,0,0,0,0
"US_Minnesota_Faribault",4,0,0,4,0,0,0,0
"US_Minnesota_Fillmore",10,0,0,10,0,0,0,0
"US_Minnesota_Freeborn",24,0,0,24,0,0,0,0
"US_Minnesota_Goodhue",17,0,0,17,0,0,0,0
"US_Minnesota_Hennepin",557,0,34,523,0,0,0,0
"US_Minnesota_Houston",1,0,0,1,0,0,0,0
"US_Minnesota_Isanti",4,0,0,4,0,0,0,0
"US_Minnesota_Itasca",2,0,0,2,0,0,0,0
"US_Minnesota_Jackson",1,0,0,1,0,0,0,0
"US_Minnesota_Kandiyohi",2,0,0,2,0,0,0,0
"US_Minnesota_Koochiching",1,0,0,1,0,0,0,0
"US_Minnesota_Lac qui Parle",1,0,0,1,0,0,0,0
"US_Minnesota_Le Sueur",21,0,0,21,0,0,0,0
"US_Minnesota_Lincoln",2,0,0,2,0,0,0,0
"US_Minnesota_Lyon",5,0,0,5,0,0,0,0
"US_Minnesota_Mahnomen",1,0,0,1,0,0,0,0
"US_Minnesota_Martin",38,0,4,34,0,0,0,0
"US_Minnesota_McLeod",2,0,0,2,0,0,0,0
"US_Minnesota_Meeker",2,0,0,2,0,0,0,0
"US_Minnesota_Mower",25,0,0,25,0,0,0,0
"US_Minnesota_Murray",1,0,0,1,0,0,0,0
"US_Minnesota_Nicollet",6,0,1,5,0,0,0,0
"US_Minnesota_Nobles",1,0,0,1,0,0,0,0
"US_Minnesota_Olmsted",143,0,2,141,0,0,0,0
"US_Minnesota_Otter Tail",4,0,0,4,0,0,0,0
"US_Minnesota_Pine",5,0,0,5,0,0,0,0
"US_Minnesota_Pipestone",1,0,0,1,0,0,0,0
"US_Minnesota_Polk",1,0,0,1,0,0,0,0
"US_Minnesota_Ramsey",152,0,6,146,0,0,0,0
"US_Minnesota_Red Lake",1,0,0,1,0,0,0,0
"US_Minnesota_Redwood",1,0,0,1,0,0,0,0
"US_Minnesota_Renville",3,0,0,3,0,0,0,0
"US_Minnesota_Rice",4,0,0,4,0,0,0,0
"US_Minnesota_Rock",2,0,0,2,0,0,0,0
"US_Minnesota_Roseau",1,0,0,1,0,0,0,0
"US_Minnesota_Scott",20,0,1,19,0,0,0,0
"US_Minnesota_Sherburne",9,0,0,9,0,0,0,0
"US_Minnesota_Sibley",1,0,0,1,0,0,0,0
"US_Minnesota_St. Louis",38,0,5,33,0,0,0,0
"US_Minnesota_Stearns",7,0,0,7,0,0,0,0
"US_Minnesota_Steele",9,0,0,9,0,0,0,0
"US_Minnesota_Swift",1,0,0,1,0,0,0,0
"US_Minnesota_Todd",2,0,0,2,0,0,0,0
"US_Minnesota_Traverse",2,0,0,2,0,0,0,0
"US_Minnesota_Unassigned",5,0,0,5,0,0,0,0
"US_Minnesota_Wabasha",6,0,0,6,0,0,0,0
"US_Minnesota_Waseca",3,0,0,3,0,0,0,0
"US_Minnesota_Washington",80,0,3,77,0,0,0,0
"US_Minnesota_Watonwan",4,0,0,4,0,0,0,0
"US_Minnesota_Wilkin",7,0,1,6,0,0,0,0
"US_Minnesota_Winona",30,0,6,24,0,0,0,0
"US_Minnesota_Wright",17,0,1,16,0,0,0,0
"US_Minnesota_Yellow Medicine",3,0,0,3,0,0,0,0
"US_Mississippi_Adams",57,0,1,56,6,0,0,6
"US_Mississippi_Alcorn",7,0,0,7,0,0,0,0
"US_Mississippi_Amite",14,0,1,13,2,0,0,2
"US_Mississippi_Attala",20,0,0,20,0,0,0,0
"US_Mississippi_Benton",5,0,0,5,0,0,0,0
"US_Mississippi_Bolivar",68,0,3,65,0,0,0,0
"US_Mississippi_Calhoun",24,0,0,24,6,0,0,6
"US_Mississippi_Carroll",8,0,0,8,1,0,0,1
"US_Mississippi_Chickasaw",30,0,2,28,6,0,0,6
"US_Mississippi_Choctaw",11,0,1,10,1,0,0,1
"US_Mississippi_Claiborne",7,0,0,7,1,0,0,1
"US_Mississippi_Clarke",15,0,1,14,2,0,0,2
"US_Mississippi_Clay",20,0,0,20,2,0,0,2
"US_Mississippi_Coahoma",38,0,1,37,0,0,0,0
"US_Mississippi_Copiah",31,0,0,31,0,0,0,0
"US_Mississippi_Covington",15,0,0,15,1,0,0,1
"US_Mississippi_DeSoto",178,0,2,176,7,0,0,7
"US_Mississippi_Forrest",105,0,2,103,10,0,0,10
"US_Mississippi_Franklin",10,0,0,10,0,0,0,0
"US_Mississippi_George",8,0,0,8,1,0,0,1
"US_Mississippi_Greene",2,0,0,2,0,0,0,0
"US_Mississippi_Grenada",11,0,0,11,1,0,0,1
"US_Mississippi_Hancock",40,0,5,35,0,0,0,0
"US_Mississippi_Harrison",112,0,5,107,2,0,0,2
"US_Mississippi_Hinds",259,0,2,257,12,0,0,12
"US_Mississippi_Holmes",46,0,3,43,2,0,0,2
"US_Mississippi_Humphreys",11,0,1,10,2,0,0,2
"US_Mississippi_Itawamba",9,0,0,9,0,0,0,0
"US_Mississippi_Jackson",147,0,5,142,7,0,0,7
"US_Mississippi_Jasper",14,0,0,14,0,0,0,0
"US_Mississippi_Jefferson",4,0,0,4,0,0,0,0
"US_Mississippi_Jefferson Davis",5,0,1,4,0,0,1,-1
"US_Mississippi_Jones",37,0,0,37,4,0,0,4
"US_Mississippi_Kemper",14,0,0,14,0,0,0,0
"US_Mississippi_Lafayette",30,0,1,29,1,0,0,1
"US_Mississippi_Lamar",38,0,1,37,6,0,0,6
"US_Mississippi_Lauderdale",150,0,8,142,15,0,0,15
"US_Mississippi_Lawrence",6,0,0,6,0,0,0,0
"US_Mississippi_Leake",29,0,0,29,2,0,0,2
"US_Mississippi_Lee",46,0,4,42,3,0,0,3
"US_Mississippi_Leflore",48,0,4,44,3,0,0,3
"US_Mississippi_Lincoln",49,0,4,45,3,0,0,3
"US_Mississippi_Lowndes",25,0,0,25,1,0,0,1
"US_Mississippi_Madison",106,0,2,104,3,0,0,3
"US_Mississippi_Marion",21,0,0,21,0,0,0,0
"US_Mississippi_Marshall",34,0,2,32,1,0,0,1
"US_Mississippi_Monroe",37,0,2,35,1,0,0,1
"US_Mississippi_Montgomery",15,0,1,14,1,0,0,1
"US_Mississippi_Neshoba",34,0,0,34,3,0,0,3
"US_Mississippi_Newton",10,0,0,10,0,0,0,0
"US_Mississippi_Noxubee",6,0,0,6,0,0,0,0
"US_Mississippi_Oktibbeha",37,0,1,36,0,0,0,0
"US_Mississippi_Panola",23,0,2,21,1,0,0,1
"US_Mississippi_Pearl River",88,0,8,80,5,0,1,4
"US_Mississippi_Perry",19,0,1,18,1,0,0,1
"US_Mississippi_Pike",59,0,1,58,5,0,0,5
"US_Mississippi_Pontotoc",15,0,1,14,0,0,0,0
"US_Mississippi_Prentiss",14,0,0,14,1,0,0,1
"US_Mississippi_Quitman",12,0,0,12,0,0,0,0
"US_Mississippi_Rankin",100,0,2,98,1,0,0,1
"US_Mississippi_Scott",58,0,0,58,4,0,0,4
"US_Mississippi_Sharkey",3,0,0,3,0,0,0,0
"US_Mississippi_Simpson",7,0,0,7,0,0,0,0
"US_Mississippi_Smith",28,0,1,27,4,0,0,4
"US_Mississippi_Stone",11,0,0,11,1,0,0,1
"US_Mississippi_Sunflower",38,0,1,37,3,0,0,3
"US_Mississippi_Tallahatchie",4,0,0,4,1,0,0,1
"US_Mississippi_Tate",24,0,0,24,0,0,0,0
"US_Mississippi_Tippah",44,0,6,38,1,0,0,1
"US_Mississippi_Tishomingo",2,0,0,2,0,0,0,0
"US_Mississippi_Tunica",21,0,1,20,0,0,0,0
"US_Mississippi_Unassigned",0,0,0,0,0,0,0,0
"US_Mississippi_Union",7,0,1,6,0,0,0,0
"US_Mississippi_Walthall",21,0,0,21,3,0,0,3
"US_Mississippi_Warren",14,0,0,14,0,0,0,0
"US_Mississippi_Washington",57,0,2,55,4,0,0,4
"US_Mississippi_Wayne",9,0,0,9,1,0,0,1
"US_Mississippi_Webster",14,0,1,13,0,0,0,0
"US_Mississippi_Wilkinson",49,0,3,46,4,0,0,4
"US_Mississippi_Winston",20,0,0,20,1,0,0,1
"US_Mississippi_Yalobusha",14,0,0,14,0,0,0,0
"US_Mississippi_Yazoo",64,0,1,63,1,0,0,1
"US_Missouri_Adair",11,0,0,11,0,0,0,0
"US_Missouri_Andrew",1,0,0,1,0,0,0,0
"US_Missouri_Atchison",1,0,0,1,0,0,0,0
"US_Missouri_Barry",2,0,0,2,0,0,0,0
"US_Missouri_Bates",6,0,1,5,0,0,1,-1
"US_Missouri_Benton",3,0,0,3,0,0,0,0
"US_Missouri_Bollinger",3,0,0,3,0,0,0,0
"US_Missouri_Boone",82,0,1,81,2,0,0,2
"US_Missouri_Buchanan",22,0,1,21,2,0,0,2
"US_Missouri_Butler",16,0,0,16,3,0,0,3
"US_Missouri_Caldwell",1,0,0,1,0,0,0,0
"US_Missouri_Callaway",20,0,1,19,0,0,0,0
"US_Missouri_Camden",26,0,1,25,0,0,0,0
"US_Missouri_Cape Girardeau",30,0,1,29,2,0,0,2
"US_Missouri_Carter",3,0,1,2,0,0,0,0
"US_Missouri_Cass",42,0,2,40,5,0,0,5
"US_Missouri_Cedar",5,0,0,5,0,0,0,0
"US_Missouri_Chariton",4,0,0,4,0,0,0,0
"US_Missouri_Christian",17,0,0,17,0,0,0,0
"US_Missouri_Clark",1,0,0,1,0,0,0,0
"US_Missouri_Clay",51,0,2,49,3,0,0,3
"US_Missouri_Clinton",11,0,0,11,0,0,0,0
"US_Missouri_Cole",37,0,1,36,1,0,0,1
"US_Missouri_Cooper",4,0,0,4,0,0,0,0
"US_Missouri_Crawford",4,0,0,4,0,0,0,0
"US_Missouri_Dallas",2,0,0,2,0,0,0,0
"US_Missouri_DeKalb",3,0,0,3,0,0,0,0
"US_Missouri_Dunklin",16,0,0,16,2,0,0,2
"US_Missouri_Franklin",84,0,3,81,1,0,0,1
"US_Missouri_Gasconade",2,0,0,2,0,0,0,0
"US_Missouri_Gentry",1,0,0,1,0,0,0,0
"US_Missouri_Greene",79,0,8,71,0,0,0,0
"US_Missouri_Harrison",6,0,0,6,0,0,0,0
"US_Missouri_Henry",4,0,1,3,0,0,0,0
"US_Missouri_Howard",2,0,0,2,1,0,0,1
"US_Missouri_Howell",4,0,0,4,0,0,0,0
"US_Missouri_Iron",1,0,0,1,0,0,0,0
"US_Missouri_Jackson",225,0,7,218,0,0,0,0
"US_Missouri_Jasper",25,0,0,25,7,0,0,7
"US_Missouri_Jefferson",129,0,3,126,5,0,0,5
"US_Missouri_Johnson",45,0,0,45,8,0,0,8
"US_Missouri_Kansas City",329,0,8,321,21,0,0,21
"US_Missouri_Lafayette",28,0,1,27,0,0,0,0
"US_Missouri_Lincoln",26,0,1,25,0,0,0,0
"US_Missouri_Linn",4,0,1,3,1,0,1,0
"US_Missouri_Livingston",1,0,0,1,0,0,0,0
"US_Missouri_Macon",2,0,0,2,0,0,0,0
"US_Missouri_Madison",1,0,0,1,0,0,0,0
"US_Missouri_Maries",2,0,0,2,0,0,0,0
"US_Missouri_McDonald",4,0,0,4,1,0,0,1
"US_Missouri_Moniteau",4,0,0,4,0,0,0,0
"US_Missouri_Montgomery",6,0,0,6,0,0,0,0
"US_Missouri_Morgan",1,0,0,1,0,0,0,0
"US_Missouri_New Madrid",8,0,0,8,0,0,0,0
"US_Missouri_Newton",8,0,0,8,0,0,0,0
"US_Missouri_Nodaway",2,0,0,2,0,0,0,0
"US_Missouri_Oregon",1,0,0,1,0,0,0,0
"US_Missouri_Osage",4,0,0,4,0,0,0,0
"US_Missouri_Pemiscot",8,0,0,8,4,0,0,4
"US_Missouri_Perry",36,0,0,36,1,0,0,1
"US_Missouri_Pettis",3,0,0,3,0,0,0,0
"US_Missouri_Phelps",1,0,0,1,0,0,0,0
"US_Missouri_Pike",6,0,0,6,0,0,0,0
"US_Missouri_Platte",25,0,0,25,0,0,0,0
"US_Missouri_Polk",1,0,0,1,0,0,0,0
"US_Missouri_Pulaski",11,0,1,10,0,0,0,0
"US_Missouri_Ralls",1,0,0,1,0,0,0,0
"US_Missouri_Randolph",8,0,0,8,0,0,0,0
"US_Missouri_Ray",7,0,0,7,0,0,0,0
"US_Missouri_Reynolds",2,0,0,2,0,0,0,0
"US_Missouri_Ripley",3,0,0,3,0,0,0,0
"US_Missouri_Saline",23,0,0,23,1,0,0,1
"US_Missouri_Scotland",3,0,0,3,0,0,0,0
"US_Missouri_Scott",24,0,0,24,9,0,0,9
"US_Missouri_Shelby",1,0,0,1,0,0,0,0
"US_Missouri_St. Charles",380,0,13,367,14,0,2,12
"US_Missouri_St. Clair",2,0,0,2,0,0,0,0
"US_Missouri_St. Francois",23,0,1,22,0,0,0,0
"US_Missouri_St. Louis",1724,0,42,1682,91,0,0,91
"US_Missouri_St. Louis City",698,0,19,679,53,0,2,51
"US_Missouri_Ste. Genevieve",7,0,1,6,0,0,0,0
"US_Missouri_Stoddard",11,0,0,11,2,0,0,2
"US_Missouri_Stone",3,0,0,3,0,0,0,0
"US_Missouri_Taney",8,0,1,7,1,0,0,1
"US_Missouri_Texas",0,0,0,0,0,0,0,0
"US_Missouri_Unassigned",0,0,0,0,0,0,-1,1
"US_Missouri_Vernon",3,0,0,3,0,0,0,0
"US_Missouri_Warren",17,0,0,17,4,0,0,4
"US_Missouri_Washington",1,0,0,1,0,0,0,0
"US_Missouri_Webster",4,0,0,4,0,0,0,0
"US_Missouri_Worth",1,0,0,1,0,0,0,0
"US_Missouri_Wright",8,0,0,8,1,0,0,1
"US_Montana_Beaverhead",1,0,0,1,0,0,0,0
"US_Montana_Big Horn",1,0,0,1,0,0,0,0
"US_Montana_Broadwater",4,0,0,4,0,0,0,0
"US_Montana_Carbon",6,0,0,6,0,0,0,0
"US_Montana_Cascade",13,0,0,13,0,0,0,0
"US_Montana_Deer Lodge",3,0,0,3,0,0,0,0
"US_Montana_Flathead",36,0,1,35,2,0,1,1
"US_Montana_Gallatin",138,0,0,138,0,0,0,0
"US_Montana_Glacier",4,0,0,4,1,0,0,1
"US_Montana_Golden Valley",1,0,0,1,0,0,0,0
"US_Montana_Hill",1,0,0,1,0,0,0,0
"US_Montana_Jefferson",2,0,0,2,0,0,0,0
"US_Montana_Lake",5,0,0,5,0,0,0,0
"US_Montana_Lewis and Clark",16,0,0,16,0,0,0,0
"US_Montana_Liberty",1,0,0,1,0,0,0,0
"US_Montana_Lincoln",7,0,1,6,0,0,0,0
"US_Montana_Madison",8,0,1,7,0,0,0,0
"US_Montana_Meagher",1,0,0,1,0,0,0,0
"US_Montana_Missoula",30,0,1,29,0,0,0,0
"US_Montana_Musselshell",1,0,0,1,0,0,0,0
"US_Montana_Park",7,0,0,7,0,0,0,0
"US_Montana_Ravalli",5,0,0,5,2,0,0,2
"US_Montana_Richland",3,0,0,3,0,0,0,0
"US_Montana_Roosevelt",3,0,0,3,0,0,0,0
"US_Montana_Silver Bow",11,0,0,11,0,0,0,0
"US_Montana_Stillwater",1,0,0,1,0,0,0,0
"US_Montana_Toole",26,0,3,23,1,0,0,1
"US_Montana_Unassigned",0,0,0,0,0,0,0,0
"US_Montana_Yellowstone",59,0,0,59,1,0,0,1
"US_Nebraska_Adams",54,0,0,54,0,0,0,0
"US_Nebraska_Antelope",1,0,0,1,0,0,0,0
"US_Nebraska_Box Butte",1,0,0,1,0,0,0,0
"US_Nebraska_Buffalo",36,0,1,35,1,0,0,1
"US_Nebraska_Burt",1,0,0,1,0,0,0,0
"US_Nebraska_Cass",3,0,0,3,0,0,0,0
"US_Nebraska_Cedar",0,0,0,0,0,0,0,0
"US_Nebraska_Cherry",1,0,0,1,0,0,0,0
"US_Nebraska_Cheyenne",3,0,0,3,0,0,0,0
"US_Nebraska_Clay",2,0,0,2,0,0,0,0
"US_Nebraska_Colfax",4,0,0,4,0,0,0,0
"US_Nebraska_Cuming",2,0,0,2,0,0,0,0
"US_Nebraska_Custer",19,0,0,19,6,0,0,6
"US_Nebraska_Dakota",2,0,0,2,2,0,0,2
"US_Nebraska_Dawson",13,0,0,13,1,0,0,1
"US_Nebraska_Dodge",10,0,0,10,1,0,0,1
"US_Nebraska_Douglas",242,0,5,237,3,0,0,3
"US_Nebraska_Franklin",3,0,0,3,1,0,0,1
"US_Nebraska_Gage",26,0,1,25,1,0,0,1
"US_Nebraska_Gosper",1,0,0,1,0,0,0,0
"US_Nebraska_Hall",161,0,4,157,2,0,0,2
"US_Nebraska_Hamilton",11,0,0,11,0,0,0,0
"US_Nebraska_Johnson",1,0,0,1,0,0,0,0
"US_Nebraska_Kearney",3,0,0,3,0,0,0,0
"US_Nebraska_Kimball",9,0,0,9,0,0,0,0
"US_Nebraska_Knox",2,0,0,2,0,0,0,0
"US_Nebraska_Lancaster",54,0,1,53,2,0,0,2
"US_Nebraska_Lincoln",17,0,1,16,0,0,0,0
"US_Nebraska_Logan",0,0,0,0,0,0,0,0
"US_Nebraska_Madison",6,0,2,4,0,0,0,0
"US_Nebraska_Merrick",2,0,0,2,0,0,0,0
"US_Nebraska_Nemaha",1,0,0,1,0,0,0,0
"US_Nebraska_Otoe",1,0,0,1,0,0,0,0
"US_Nebraska_Phelps",1,0,0,1,0,0,0,0
"US_Nebraska_Pierce",1,0,0,1,0,0,0,0
"US_Nebraska_Platte",6,0,0,6,0,0,0,0
"US_Nebraska_Polk",2,0,0,2,1,0,0,1
"US_Nebraska_Sarpy",41,0,0,41,0,0,0,0
"US_Nebraska_Saunders",6,0,0,6,1,0,0,1
"US_Nebraska_Scotts Bluff",14,0,0,14,0,0,0,0
"US_Nebraska_Seward",1,0,0,1,0,0,0,0
"US_Nebraska_Stanton",1,0,0,1,0,0,0,0
"US_Nebraska_Unassigned",23,0,2,21,0,0,0,0
"US_Nebraska_Washington",20,0,0,20,0,0,0,0
"US_Nebraska_Wayne",1,0,0,1,0,0,0,0
"US_Nebraska_Webster",1,0,0,1,0,0,0,0
"US_Nebraska_York",4,0,0,4,1,0,0,1
"US_Nevada_Carson City",22,0,0,22,6,0,0,6
"US_Nevada_Clark",2444,0,101,2343,120,0,1,119
"US_Nevada_Douglas",10,0,0,10,0,0,0,0
"US_Nevada_Elko",11,0,1,10,0,0,0,0
"US_Nevada_Humboldt",20,0,0,20,2,0,0,2
"US_Nevada_Lincoln",1,0,0,1,0,0,0,0
"US_Nevada_Lyon",10,0,0,10,3,0,0,3
"US_Nevada_Nye",10,0,0,10,0,0,0,0
"US_Nevada_Unassigned",0,0,0,0,-23,0,0,-23
"US_Nevada_Washoe",461,0,12,449,46,0,1,45
"US_Nevada_White Pine",1,0,0,1,0,0,0,0
"US_New Hampshire_Belknap",22,0,0,22,1,0,0,1
"US_New Hampshire_Carroll",28,0,0,28,0,0,0,0
"US_New Hampshire_Cheshire",19,0,0,19,1,0,0,1
"US_New Hampshire_Coos",2,0,0,2,0,0,0,0
"US_New Hampshire_Grafton",45,0,0,45,2,0,0,2
"US_New Hampshire_Hillsborough",385,0,2,383,18,0,0,18
"US_New Hampshire_Merrimack",73,0,0,73,2,0,0,2
"US_New Hampshire_Rockingham",345,0,1,344,31,0,0,31
"US_New Hampshire_Strafford",59,0,0,59,1,0,0,1
"US_New Hampshire_Sullivan",6,0,0,6,0,0,0,0
"US_New Hampshire_Unassigned",1,0,20,-19,0,0,0,0
"US_New Jersey_Atlantic",267,0,8,259,14,0,0,14
"US_New Jersey_Bergen",10092,0,482,9610,308,0,29,279
"US_New Jersey_Burlington",1155,0,24,1131,60,0,1,59
"US_New Jersey_Camden",1401,0,35,1366,131,0,3,128
"US_New Jersey_Cape May",164,0,9,155,19,0,0,19
"US_New Jersey_Cumberland",187,0,3,184,22,0,0,22
"US_New Jersey_Essex",7634,0,433,7201,224,0,5,219
"US_New Jersey_Gloucester",566,0,9,557,34,0,0,34
"US_New Jersey_Hudson",7879,0,236,7643,410,0,10,400
"US_New Jersey_Hunterdon",325,0,11,314,11,0,0,11
"US_New Jersey_Mercer",1646,0,53,1593,79,0,3,76
"US_New Jersey_Middlesex",5987,0,204,5783,294,0,11,283
"US_New Jersey_Monmouth",3875,0,127,3748,90,0,4,86
"US_New Jersey_Morris",3225,0,162,3063,126,0,0,126
"US_New Jersey_Ocean",3593,0,141,3452,39,0,3,36
"US_New Jersey_Passaic",5950,0,136,5814,360,0,5,355
"US_New Jersey_Salem",66,0,4,62,5,0,0,5
"US_New Jersey_Somerset",1809,0,85,1724,77,0,6,71
"US_New Jersey_Sussex",508,0,38,470,25,0,3,22
"US_New Jersey_Unassigned",1203,0,2,1201,-71,0,0,-71
"US_New Jersey_Union",6636,0,217,6419,456,0,8,448
"US_New Jersey_Warren",416,0,24,392,21,0,2,19
"US_New Mexico_Bernalillo",455,0,16,439,15,0,0,15
"US_New Mexico_Catron",1,0,0,1,0,0,0,0
"US_New Mexico_Chaves",19,0,0,19,0,0,0,0
"US_New Mexico_Cibola",25,0,1,24,0,0,0,0
"US_New Mexico_Colfax",2,0,0,2,1,0,0,1
"US_New Mexico_Curry",10,0,0,10,0,0,0,0
"US_New Mexico_Dona Ana",50,0,1,49,1,0,0,1
"US_New Mexico_Eddy",7,0,1,6,0,0,0,0
"US_New Mexico_Grant",9,0,0,9,0,0,0,0
"US_New Mexico_Hidalgo",0,0,0,0,0,0,0,0
"US_New Mexico_Lea",2,0,0,2,0,0,0,0
"US_New Mexico_Lincoln",1,0,0,1,0,0,0,0
"US_New Mexico_Los Alamos",5,0,0,5,0,0,0,0
"US_New Mexico_Luna",2,0,0,2,0,0,0,0
"US_New Mexico_McKinley",144,0,2,142,0,0,0,0
"US_New Mexico_Otero",4,0,0,4,0,0,0,0
"US_New Mexico_Quay",1,0,0,1,0,0,0,0
"US_New Mexico_Rio Arriba",7,0,0,7,0,0,0,0
"US_New Mexico_Roosevelt",1,0,0,1,0,0,0,0
"US_New Mexico_San Juan",151,0,2,149,0,0,0,0
"US_New Mexico_San Miguel",1,0,0,1,0,0,0,0
"US_New Mexico_Sandoval",235,0,3,232,0,0,0,0
"US_New Mexico_Santa Fe",75,0,0,75,0,0,0,0
"US_New Mexico_Socorro",12,0,0,12,0,0,0,0
"US_New Mexico_Taos",15,0,0,15,0,0,0,0
"US_New Mexico_Torrance",10,0,0,10,0,0,0,0
"US_New Mexico_Unassigned",0,0,0,0,0,0,0,0
"US_New Mexico_Valencia",18,0,0,18,0,0,0,0
"US_New York_Albany",499,0,14,485,21,0,2,19
"US_New York_Allegany",26,0,1,25,0,0,0,0
"US_New York_Broome",133,0,8,125,7,0,2,5
"US_New York_Cattaraugus",28,0,0,28,0,0,0,0
"US_New York_Cayuga",31,0,1,30,0,0,0,0
"US_New York_Chautauqua",23,0,3,20,0,0,0,0
